,0
11770,38779000101
11771,10039020802
11772,61958070501
11773,48107004907
11774,21695017560
11775,10135060290
11776,91124000201
11777,11845029801
11778,173086601
11779,11822000710
11780,11822314790
11781,46581044004
11782,11845014062
11783,11289402207
11784,50419042201
11785,11509005400
11786,548193000
11787,57771000191
11788,63481081501
11789,54868619400
11790,12071052177
11791,48107007874
11792,11822048932
11793,67014468
11794,10006073117
11795,49702022713
11796,65757040101
11797,24576105
11798,55390019401
11799,49884030101
11800,31722056224
11801,16714069501
11802,38779221001
11803,74312001790
11804,58892072159
11805,54348071630
11806,13668018405
11807,62756035144
11808,10135061390
11809,10754083701
11810,65628005301
11811,47469000970
11812,10939010133
11813,17856718102
11814,11917007784
11815,11822339290
11816,48107024780
11817,52083024130
11818,37000096168
11819,25021013610
11820,11845013749
11821,53335009711
11822,43386003860
11823,316101501
11824,54026220
11825,54629205273
11826,40985021168
11827,42291012430
11828,11845116909
11829,54162092502
11830,68455010827
11831,4196505
11832,63323001710
11833,17478012250
11834,57866015901
11835,41167075160
11836,23530105
11837,10135062648
11838,67457082415
11839,86227021155
11840,11822002950
11841,11523009601
11842,59572010511
11843,23490527301
11844,49884088099
11845,54022042002
11846,67386082119
11847,54569256300
11848,173038032
11849,54569429500
11850,21695045125
11851,24200075051
11852,11845014518
11853,48102001235
11854,234013685
11855,30768005031
11856,17317004001
11857,54569314400
11858,10350008616
11859,21695036428
11860,68094053358
11861,68094058859
11862,74707714
11863,64011013411
11864,256016501
11865,10877039526
11866,11845005351
11867,51079059371
11868,52769046410
11869,12539037530
11870,10370022311
11871,11822351410
11872,44087201102
11873,11845085709
11874,61924020404
11875,5452835
11876,42388002326
11877,11917002529
11878,51672138703
11879,11917016251
11880,10350011216
11881,16781019460
11882,16042001315
11883,10337006101
11884,47682010313
11885,64727329801
11886,39328006412
11887,12333916401
11888,42858007745
11889,10006073028
11890,60258095916
11891,62856053530
11892,11673060340
11893,8029501
11894,59075065120
11895,11917016488
11896,54629012039
11897,11917013899
11898,597027533
11899,49884012552
11900,10337370401
11901,13349001038
11902,8027701
11903,25021040102
11904,17856008205
11905,55045180902
11906,54629001237
11907,13811052690
11908,10327000830
11909,11917017842
11910,11694097301
11911,10939054044
11912,10019091601
11913,16714090901
11914,21695054704
11915,16590012020
11916,65070212
11917,27241016430
11918,15066000116
11919,48582000592
11920,24208081425
11921,29135016102
11922,65597020130
11923,62541020330
11924,31875712
11925,13668060701
11926,52039391
11927,58487002101
11928,58160082132
11929,74664501
11930,24208062901
11931,10006070037
11932,66993087409
11933,16110051815
11934,39822920001
11935,29936057130
11936,63187006730
11937,50383021604
11938,11845016238
11939,11701040590
11940,68455011119
11941,57962001428
11942,3085722
11943,54569462200
11944,10019093701
11945,11370030517
11946,11822014420
11947,49884068401
11948,11523431101
11949,496097765
11950,15455955101
11951,35470067601
11952,49735000280
11953,10939009333
11954,30698042112
11955,11110033824
11956,42291041990
11957,173069900
11958,11701010305
11959,11845014855
11960,54868587700
11961,11845016301
11962,40565012135
11963,87701054969
11964,50742051801
11965,54569571200
11966,85129701
11967,70569084001
11968,65224070711
11969,10754008860
11970,43900023000
11971,62541030330
11972,52083071301
11973,13811057090
11974,39769004307
11975,36643028785
11976,38779030604
11977,55586000022
11978,16500050379
11979,48107005062
11980,10106291401
11981,54569270700
11982,10135019701
11983,63717026001
11984,11845016835
11985,42358010032
11986,48107004971
11987,68968052501
11988,8080392200
11989,40985022263
11990,43485010201
11991,43553324908
11992,61553020202
11993,63921043016
11994,10877062665
11995,11845016668
11996,10974008230
11997,53258149004
11998,9043601
11999,10702001706
12000,37205024272
12001,256016001
12002,11822990200
12003,10939051222
12004,13811061490
12005,10106940201
12006,43598031930
12007,53191019201
12008,62856012501
12009,23586228
12010,72495020105
12011,11845015375
12012,55175449801
12013,11673073402
12014,23490791403
12015,45737040360
12016,26341012900
12017,62856010101
12018,11845008041
12019,39278044020
12020,26378770
12021,18837025108
12022,51552044501
12023,52083030060
12024,66977031001
12025,60505095303
12026,50090294900
12027,54868580500
12028,38779022701
12029,55559168184
12030,10019006302
12031,15302021
12032,51309051902
12033,74152602
12034,50090130700
12035,13811071616
12036,68982082001
12037,66860061190
12038,10039021901
12039,43900033794
12040,39822550005
12041,24200028149
12042,42858040145
12043,38779020500
12044,24478019010
12045,54569574100
12046,10267015801
12047,45802036602
12048,11917009200
12049,42852060315
12050,39769010273
12051,49230064331
12052,49230053010
12053,13925007028
12054,11017041009
12055,4035730
12056,69083038
12057,10877066378
12058,221120004
12059,13811056890
12060,51552089904
12061,54868575900
12062,78052651
12063,7506415
12064,10106133201
12065,10939020033
12066,11845013785
12067,68712002701
12068,47781053401
12069,38779083503
12070,49648049101
12071,54458079924
12072,16714082601
12073,7420511
12074,7420711
12075,10119002219
12076,70727052925
12077,30768003988
12078,53100017717
12079,47865018575
12080,68094074259
12081,223139401
12082,48107001290
12083,11917014220
12084,17022400001
12085,54569496300
12086,60505708700
12087,50428716152
12088,33342013210
12089,43393000101
12090,310134930
12091,50261011008
12092,10006073115
12093,43598032330
12094,12280001615
12095,17856005205
12096,53258942307
12097,10939040822
12098,55390096005
12099,91108010419
12100,23594078088
12101,49884040152
12102,11822328100
12103,26037250
12104,64406080701
12105,24208050402
12106,50881002060
12107,11845014301
12108,10939005444
12109,49884058501
12110,59630017010
12111,59627000207
12112,16714081801
12113,52959138903
12114,10267199101
12115,2167802
12116,23317073803
12117,49708075441
12118,35356077060
12119,11822302360
12120,12634034401
12121,66689034702
12122,11917001927
12123,11822054292
12124,74158603
12125,66220024704
12126,10337043404
12127,45802022111
12128,10594822002
12129,35356027160
12130,2723901
12131,11917016727
12132,51309043503
12133,71858011504
12134,10754068472
12135,43598047801
12136,10337080641
12137,50742065828
12138,43900035501
12139,16477013201
12140,88210003
12141,64896066301
12142,58952033302
12143,10916004701
12144,67857080552
12145,10631001917
12146,58487002381
12147,10310022525
12148,10542017020
12149,11822321100
12150,50924001901
12151,17236074524
12152,54569140900
12153,35356082130
12154,11822513600
12155,17238061015
12156,54569209800
12157,11694071201
12158,51309022720
12159,310173030
12160,12539035005
12161,45802075401
12162,16417078184
12163,10019063001
12164,11917010085
12165,50428037558
12166,11917006739
12167,70074053463
12168,10876026301
12169,13668016030
12170,35664022247
12171,52297000578
12172,14290027015
12173,42858040645
12174,57962056028
12175,41163045762
12176,54569110500
12177,54868265500
12178,78112001748
12179,27434000807
12180,50383079205
12181,42254028130
12182,46581090002
12183,16500008215
12184,42192031409
12185,10337002361
12186,60492007501
12187,59088038300
12188,51991035790
12189,24909043304
12190,8839500400
12191,10939028833
12192,11509000012
12193,58487003660
12194,52735083526
12195,53567012634
12196,44183089031
12197,11917002528
12198,43553325614
12199,62856028230
12200,50474097063
12201,54569483000
12202,41167008050
12203,59148003285
12204,59148007280
12205,74312003595
12206,8080812701
12207,81361093460
12208,10135060190
12209,38779971004
12210,52244004002
12211,68094076059
12212,50474080603
12213,6000510
12214,52959059601
12215,11917016995
12216,61924018408
12217,70165030030
12218,53191004201
12219,40986001794
12220,78065515
12221,11845015884
12222,10006070160
12223,10147015001
12224,261000101
12225,35356059145
12226,37803038204
12227,45945015502
12228,70127010001
12229,40986002062
12230,76420071501
12231,16563009802
12232,11701003614
12233,5486090
12234,50428047795
12235,11917013753
12236,59137055000
12237,45802008765
12238,24385067272
12239,11528090545
12240,54569198700
12241,54478425
12242,45541004900
12243,193144001
12244,59528102805
12245,52544008430
12246,58487080021
12247,74788623
12248,24090072285
12249,78459013640
12250,66215040101
12251,17317077201
12252,10038042114
12253,10939054633
12254,13940010302
12255,10939090733
12256,12496075701
12257,430039024
12258,9000501
12259,8333358601
12260,10337042020
12261,16590059730
12262,310626030
12263,49452781001
12264,35356040330
12265,68455011116
12266,54162051002
12267,64896068251
12268,58160081501
12269,25382012605
12270,72140063382
12271,23155023301
12272,10939001622
12273,23359001204
12274,63459039008
12275,86169002005
12276,31722065832
12277,11509000011
12278,38779017100
12279,68585001201
12280,50428889925
12281,64661081130
12282,173088810
12283,30768003121
12284,57145000569
12285,11917014867
12286,17478052501
12287,85095301
12288,74788423
12289,61553007348
12290,536406301
12291,9001820
12292,10361072200
12293,54569037300
12294,4195401
12295,41100008893
12296,12547017103
12297,44087334401
12298,27241015919
12299,30768018622
12300,10939040933
12301,13811069230
12302,69618001854
12303,65628006301
12304,63948016843
12305,58671001101
12306,10939027233
12307,10019064802
12308,206241301
12309,49669132001
12310,4692006
12311,10019004301
12312,11534019301
12313,51167070002
12314,46122061604
12315,49035039255
12316,67492010411
12317,11845029701
12318,8026421600
12319,37803090903
12320,23490637701
12321,10939011133
12322,11822358790
12323,11822336250
12324,85068901
12325,527052005
12326,10631010115
12327,49272030
12328,10135060001
12329,10350009016
12330,69014501
12331,11098021615
12332,47679075184
12333,23359002210
12334,573245114
12335,54766020401
12336,81084255
12337,42291012330
12338,49999028228
12339,50600050915
12340,66594077701
12341,78065615
12342,59137054000
12343,42792010201
12344,62541020430
12345,38415001128
12346,11845028101
12347,11299000312
12348,11701090355
12349,50222030260
12350,45802060801
12351,74013000111
12352,10356047403
12353,65628002001
12354,16500054043
12355,45861010801
12356,58657081010
12357,59528050805
12358,407141291
12359,63323034265
12360,185081460
12361,17236095601
12362,186200100
12363,264319311
12364,25382050003
12365,65862031030
12366,50428034269
12367,71026324
12368,16110007501
12369,13533063102
12370,52389030601
12371,60258017809
12372,52304071204
12373,94688001555
12374,52747020030
12375,41533036008
12376,32671000805
12377,8080433401
12378,11822489360
12379,11063113201
12380,40565012188
12381,35356018510
12382,53329015204
12383,74707726
12384,41163049509
12385,54569418800
12386,63323049150
12387,11845014288
12388,54868352500
12389,54022102801
12390,11822986310
12391,10939026011
12392,74420101
12393,66993087308
12394,58809074790
12395,53329007296
12396,11822084422
12397,38703000120
12398,63481081301
12399,71384050105
12400,55887098405
12401,777216024
12402,61748001760
12403,13703010160
12404,10038043507
12405,55513055401
12406,47469000566
12407,55566102001
12408,48878331500
12409,48107004200
12410,54162068004
12411,24385079878
12412,52817036510
12413,35356023645
12414,23900000616
12415,11917015340
12416,451450085
12417,10922082806
12418,53329007681
12419,12280012275
12420,15054012001
12421,54868413700
12422,62135041746
12423,34362030312
12424,11822338860
12425,24208060260
12426,38341007061
12427,300395425
12428,11917007604
12429,10119000252
12430,46596000111
12431,37205082426
12432,10939031844
12433,16500050056
12434,59627000301
12435,74495401
12436,54868076800
12437,70461012010
12438,35356015830
12439,51309040320
12440,10135067601
12441,11845039113
12442,10939020511
12443,17191019080
12444,24987009530
12445,15014014550
12446,11584103206
12447,43386045011
12448,54569623400
12449,57771000113
12450,23900000003
12451,72360135
12452,49836001117
12453,59137050500
12454,53191028901
12455,12547023772
12456,11845029901
12457,49692092801
12458,12843034710
12459,38779031400
12460,54868547600
12461,23155029032
12462,63323032220
12463,11701010103
12464,42192031190
12465,10631009160
12466,597014360
12467,8839500302
12468,31604012802
12469,42291022790
12470,11845028001
12471,169185389
12472,68992307501
12473,49326044490
12474,11917007656
12475,66215060206
12476,66215061406
12477,11845030101
12478,74312000530
12479,62856027430
12480,8080399500
12481,65757040201
12482,41163026621
12483,536113307
12484,54162072512
12485,66215060806
12486,61958080201
12487,59702068001
12488,61874007508
12489,31604001126
12490,10019068501
12491,10019068602
12492,12280002515
12493,42291065430
12494,16714086101
12495,10337081403
12496,13925010430
12497,54859070860
12498,4036530
12499,56091041002
12500,58160082101
12501,20451035078
12502,50458060601
12503,38415001129
12504,31722037590
12505,59148001870
12506,10876075004
12507,43598031630
12508,43598031730
12509,52817035910
12510,16500054286
12511,10782030130
12512,11701013096
12513,59353000301
12514,11026271503
12515,456121430
12516,24200001204
12517,52060201
12518,70370108001
12519,70370104001
12520,46287000601
12521,9370105
12522,50419052309
12523,10075005242
12524,51927362000
12525,11917007773
12526,54766020201
12527,11298000447
12528,37803164105
12529,67004978
12530,766501512
12531,54643582000
12532,8080428200
12533,39822040901
12534,11299000113
12535,11822322860
12536,14457011705
12537,72733590101
12538,51672405401
12539,68455010950
12540,74647844
12541,51991047428
12542,23155019331
12543,74346913
12544,10122082004
12545,25021016987
12546,13668031230
12547,338101941
12548,11868000901
12549,10337060041
12550,42291065230
12551,418305121
12552,121477107
12553,11822489790
12554,58177004804
12555,517231005
12556,12830082401
12557,264318311
12558,47202257901
12559,55390094020
12560,61874014530
12561,74055402
12562,12547015024
12563,66302020601
12564,10939003333
12565,70301100101
12566,63020007901
12567,60258081101
12568,6008131
12569,33250312
12570,16714021501
12571,3291920
12572,61958070401
12573,10135018901
12574,51672129501
12575,49452162001
12576,26974041012
12577,10939049122
12578,54569377200
12579,12078047621
12580,11584102901
12581,54569295800
12582,17700000400
12583,9030604
12584,35356039130
12585,12280023201
12586,54569393400
12587,12071051777
12588,10939013244
12589,50428806521
12590,11289414706
12591,54569116100
12592,54629038382
12593,10039021402
12594,32430049766
12595,16241006956
12596,11701040591
12597,53100046700
12598,49401008842
12599,8043128
12600,54629068501
12601,44087000501
12602,54627050230
12603,82891021054
12604,51079059471
12605,11701004722
12606,11845013951
12607,30768000409
12608,49326022790
12609,54318544
12610,13668020630
12611,41470052700
12612,42291056318
12613,49281040165
12614,10038042510
12615,52297012851
12616,13703010310
12617,10135011401
12618,6307501
12619,11822009120
12620,70428001111
12621,35356018630
12622,68220008330
12623,74340201
12624,17191000137
12625,63459054404
12626,63459054204
12627,15482013224
12628,44567042000
12629,10481301201
12630,11822334360
12631,264318511
12632,74340001
12633,74788313
12634,58211035802
12635,11822311290
12636,10119002228
12637,47679075285
12638,62035215
12639,53118020401
12640,67157010830
12641,11763039801
12642,54092047701
12643,31604004135
12644,13668060601
12645,10135017401
12646,17478023235
12647,74081702
12648,33342015307
12649,49884040352
12650,17856198505
12651,42987010023
12652,13925010060
12653,10877043078
12654,11845016079
12655,71384052105
12656,33674010488
12657,58728079004
12658,235110601
12659,13811001490
12660,43538018345
12661,40985027070
12662,71384051810
12663,42238011101
12664,15187005004
12665,31604002631
12666,58407003301
12667,10106224801
12668,13925052201
12669,60631008030
12670,38779002905
12671,59630050110
12672,72220016
12673,11822041770
12674,2772401
12675,10631012101
12676,16590079430
12677,10939005633
12678,10135021501
12679,10533002201
12680,54569271300
12681,78069802
12682,78062751
12683,47781020050
12684,24385071878
12685,10139006350
12686,25021082850
12687,43598047901
12688,16590021515
12689,11822880360
12690,11509000381
12691,66215061606
12692,10939086411
12693,11917014622
12694,35470025301
12695,54092055510
12696,3218851
12697,10380001800
12698,10858005281
12699,24385098778
12700,16169003003
12701,17856060001
12702,11926006530
12703,10939029022
12704,45802088918
12705,54569497100
12706,10631028604
12707,53530000501
12708,24385083878
12709,11917012312
12710,25077002801
12711,35356043730
12712,10139006312
12713,25021081530
12714,11673008031
12715,145160603
12716,13925012560
12717,10939045244
12718,52800048231
12719,16500055016
12720,17317053701
12721,16563005902
12722,10158001908
12723,13668057309
12724,11527005841
12725,42192031001
12726,16784011402
12727,23155006101
12728,23490594601
12729,45183091337
12730,58160082601
12731,70842010101
12732,52544018924
12733,54569479000
12734,10038011733
12735,54569074700
12736,17856718020
12737,11822372320
12738,33332031901
12739,50428690261
12740,15482045010
12741,40985022278
12742,49002383
12743,58181303005
12744,10380002200
12745,54569279700
12746,50428797751
12747,57896073408
12748,54868153101
12749,40986001143
12750,12934061867
12751,57665010141
12752,43900014182
12753,182409619
12754,13279010430
12755,87701040737
12756,50458030701
12757,63948006919
12758,18860010401
12759,58487003161
12760,54198010716
12761,54569442400
12762,69516001030
12763,42037010382
12764,17317047001
12765,10106236201
12766,17350001505
12767,54569133900
12768,11017020420
12769,49884047902
12770,8290309582
12771,24385059165
12772,11098029505
12773,12939050408
12774,55495011460
12775,74312000680
12776,32120501
12777,8080200555
12778,10533000502
12779,39892083001
12780,51552000803
12781,58406045601
12782,68025006501
12783,54629012556
12784,53191031101
12785,66302011001
12786,68875010201
12787,12547018114
12788,80328585729
12789,39822120101
12790,70360000735
12791,13913000519
12792,68180031506
12793,38245064814
12794,10135010704
12795,23334807
12796,10019093401
12797,49452244602
12798,31604002840
12799,54629011202
12800,53436016801
12801,178390360
12802,88856000002
12803,50484045429
12804,11822001640
12805,11701015903
12806,10758002004
12807,8031541
12808,10106156001
12809,2764001
12810,65597030210
12811,51991013501
12812,40986001749
12813,10648020001
12814,76045010610
12815,16714072801
12816,55081081300
12817,59385002101
12818,48879000108
12819,310628030
12820,49769032316
12821,10939052544
12822,69022701
12823,38779029703
12824,11845014781
12825,17224011010
12826,10742005401
12827,54569451500
12828,11917014054
12829,10019015244
12830,12934010780
12831,91350501
12832,10481300801
12833,33358025875
12834,50428054880
12835,35664015410
12836,17317004401
12837,16500007909
12838,469067773
12839,52189014824
12840,24510011510
12841,12333996901
12842,82028000087
12843,50428047932
12844,53191029301
12845,11845015121
12846,11917016752
12847,67112090100
12848,49735006739
12849,10432017501
12850,40085020345
12851,11940160706
12852,11917016463
12853,58487002801
12854,11845061501
12855,15455081501
12856,42937070710
12857,10135070001
12858,31868101
12859,85086101
12860,33244340
12861,52800048306
12862,68094003059
12863,11822067511
12864,55299060101
12865,11845114505
12866,3633517
12867,52891042604
12868,54092009701
12869,11845039601
12870,16010306
12871,41533013999
12872,58826070633
12873,173081259
12874,54569638900
12875,10631017620
12876,57770005500
12877,17856008302
12878,10019069304
12879,59572040200
12880,40986001901
12881,68094000459
12882,38779242703
12883,60631042530
12884,10939005944
12885,187045301
12886,50419045504
12887,17236022901
12888,173087610
12889,60505037401
12890,2359046002
12891,16500056529
12892,65293001101
12893,54868611400
12894,50428707686
12895,16714083401
12896,68042025
12897,26974041066
12898,45945015101
12899,19458901601
12900,64899045301
12901,31604002848
12902,11822068617
12903,61059001001
12904,63824051816
12905,63824058616
12906,55513009001
12907,49452107001
12908,16590062630
12909,50428483161
12910,20525010475
12911,11414020115
12912,24987026010
12913,51285044202
12914,65628006001
12915,16110091530
12916,8080322200
12917,10135068801
12918,49452651701
12919,11694097201
12920,54868548000
12921,50924024748
12922,11917004416
12923,50428277276
12924,9360502
12925,43547025901
12926,54569179100
12927,10754060360
12928,11673027953
12929,30237890006
12930,50419020801
12931,49884086101
12932,86227023015
12933,10939054444
12934,12539022615
12935,61470101507
12936,25021081310
12937,54569571900
12938,42192035560
12939,17022728701
12940,51234018804
12941,10356055201
12942,38245010708
12943,54569582201
12944,39423055048
12945,16837028010
12946,11845016162
12947,42858035340
12948,10877061887
12949,132021112
12950,38396091263
12951,24200017444
12952,45985000001
12953,38245063014
12954,50428460449
12955,37000040103
12956,51552070205
12957,58181303105
12958,68455010670
12959,50930009802
12960,53258926608
12961,169185275
12962,53329030034
12963,10135010304
12964,11917012475
12965,59075065520
12966,72893001506
12967,456040001
12968,54436020002
12969,38779031901
12970,37803091902
12971,11917015670
12972,10888161005
12973,54629052525
12974,16241007076
12975,54569442500
12976,38779001020
12977,47335061730
12978,50090332600
12979,16571065906
12980,69029301
12981,11845079805
12982,23589002645
12983,10939001022
12984,224182203
12985,245107215
12986,43598063510
12987,10631056520
12988,43553324802
12989,25021066650
12990,58914011610
12991,10106151801
12992,11527070442
12993,8080303900
12994,12496030001
12995,8080820100
12996,10310029345
12997,49999042505
12998,50111088542
12999,66977014003
13000,51991015101
13001,65044801
13002,14789050010
13003,17191006001
13004,52544069519
13005,11704060001
13006,11822319720
13007,70074050600
13008,21695054815
13009,10223030201
13010,69097052834
13011,10380004100
13012,38779234503
13013,10106336601
13014,58487000101
13015,10754057801
13016,50458054260
13017,70194000330
13018,43598031330
13019,58177088082
13020,70074062051
13021,16729043405
13022,91758008
13023,10939005244
13024,66992028534
13025,77333000415
13026,34140060
13027,53191008101
13028,9001501
13029,11299001013
13030,33358036701
13031,54027038610
13032,10356079201
13033,50383058950
13034,65224005601
13035,70860021051
13036,10876009508
13037,10939008933
13038,32430073271
13039,11025007281
13040,50474067066
13041,11994000525
13042,52083053301
13043,74634702
13044,19810058601
13045,48107005041
13046,59316010212
13047,17236078222
13048,10019091001
13049,42388002426
13050,15066000101
13051,66288710001
13052,68712002301
13053,63736010504
13054,54458020029
13055,10106270001
13056,61470101402
13057,12280018825
13058,10939048222
13059,54569476000
13060,9978000199
13061,53191029701
13062,10812091602
13063,49326044090
13064,58487001893
13065,8290309629
13066,10542003009
13067,12090001603
13068,69013501
13069,11701016102
13070,60569008160
13071,11917011602
13072,59148003085
13073,68992301001
13074,52959026401
13075,598127901
13076,121480330
13077,12939030541
13078,10370022211
13079,11822037971
13080,43553413401
13081,50428265285
13082,11701004705
13083,40565011565
13084,43068010402
13085,54868553500
13086,11673040262
13087,76336008060
13088,51991028816
13089,21292076401
13090,52268052101
13091,11845125502
13092,6027044
13093,11845016565
13094,10939062722
13095,54629011070
13096,39328006250
13097,42457000101
13098,11098050301
13099,16500055434
13100,8287126115
13101,10939023244
13102,23629001001
13103,10939005211
13104,15908587
13105,12934010773
13106,16590077860
13107,58487003071
13108,63323034920
13109,51759000201
13110,50428883947
13111,49999042201
13112,38779170804
13113,10370030511
13114,10370025311
13115,8080923300
13116,10939032144
13117,11917014142
13118,11845013799
13119,85045202
13120,51672250508
13121,11289309002
13122,24200001303
13123,74711509
13124,54629205253
13125,68455010749
13126,49756046012
13127,8080441102
13128,8290329652
13129,51991012611
13130,16714089101
13131,42987010719
13132,46122038976
13133,11822061559
13134,25077016980
13135,48107004947
13136,50428898224
13137,11086001401
13138,13925052301
13139,10695008521
13140,49100040025
13141,10876041101
13142,13533033504
13143,50428037438
13144,17156052401
13145,394021590
13146,41679015781
13147,36643028799
13148,63481052270
13149,21695004330
13150,15455000301
13151,53014058407
13152,16500053539
13153,85068301
13154,61703031121
13155,54569563000
13156,553000102
13157,8881511110
13158,33358009560
13159,49452200001
13160,61703022175
13161,54633061201
13162,13811005130
13163,45985063701
13164,12333911319
13165,64406001501
13166,64406001101
13167,23155003801
13168,19810053601
13169,54868614600
13170,14290035297
13171,70726030301
13172,17478012050
13173,10039010002
13174,46287002001
13175,15082061215
13176,11845044704
13177,5389923
13178,62935022004
13179,58790000550
13180,41520031420
13181,54569493700
13182,50242004406
13183,11940010306
13184,10939054533
13185,10039005102
13186,10812093001
13187,35356035260
13188,49502004110
13189,68682035710
13190,2311501
13191,11917014180
13192,19810007105
13193,70510217101
13194,58487000421
13195,264315311
13196,17022004204
13197,9527001
13198,63090034030
13199,16714011701
13200,37205056048
13201,55970082002
13202,55289040392
13203,6778629
13204,21292000442
13205,38779045900
13206,16110005212
13207,50090283500
13208,51138057810
13209,50458086401
13210,10631009620
13211,72959001000
13212,65757040301
13213,70074053636
13214,44087080406
13215,67172059501
13216,25382030135
13217,50742025601
13218,10135062401
13219,10939019033
13220,47469004512
13221,36652026768
13222,17317083901
13223,50242021501
13224,11917013906
13225,13811059516
13226,10916036124
13227,42937070510
13228,2107602
13229,55571001931
13230,41163047031
13231,10135036003
13232,49735002301
13233,16714087002
13234,24478030120
13235,13811069130
13236,11845022901
13237,10695001908
13238,30698003201
13239,55390094920
13240,31722092801
13241,11822511090
13242,10106043001
13243,11917016813
13244,54343081301
13245,42852060405
13246,54569225800
13247,456270001
13248,31248000301
13249,11845029101
13250,11845029001
13251,49756046305
13252,8333359301
13253,16500055939
13254,20482033530
13255,11845015995
13256,11822351940
13257,10939031433
13258,49452056501
13259,67623806
13260,11845053001
13261,16590020210
13262,10019091201
13263,70261050307
13264,10019093001
13265,66993090606
13266,3021301
13267,132090110
13268,13668026628
13269,74312013566
13270,27437011001
13271,19810020441
13272,42852060105
13273,10019002209
13274,54838000970
13275,33342013310
13276,49669160001
13277,86227027055
13278,86227030055
13279,43900018215
13280,6536403
13281,55513013728
13282,57929020308
13283,49702022613
13284,11822039300
13285,50428215517
13286,50742046450
13287,74229502
13288,10019002701
13289,47335000188
13290,49100036374
13291,11917017055
13292,49884068301
13293,944294810
13294,52959091501
13295,41383044000
13296,17022722401
13297,54569336800
13298,10939073511
13299,42799040401
13300,17317033001
13301,16784069403
13302,10961000074
13303,10135069901
13304,12546062380
13305,44156030220
13306,8212427181
13307,14290035497
13308,52959063450
13309,70255001002
13310,70255002501
13311,10019002109
13312,59310070506
13313,16110024530
13314,10223020101
13315,53014046343
13316,53258043002
13317,55198000103
13318,10119002058
13319,10877029678
13320,50428041828
13321,50991002216
13322,10939007301
13323,41533425100
13324,55946028010
13325,11509006002
13326,3271320
13327,13517010030
13328,17317031601
13329,68546017060
13330,11845014152
13331,10939018733
13332,23589003370
13333,11509020518
13334,10974000205
13335,11822023900
13336,11822329600
13337,47469016156
13338,11845016491
13339,38779249206
13340,10019029102
13341,10267071501
13342,50428460442
13343,53258805305
13344,38779027801
13345,78006123
13346,17317004601
13347,59385002201
13348,42783061230
13349,54629011050
13350,247125405
13351,41163044461
13352,21695081604
13353,10876027201
13354,132018001
13355,12547006573
13356,61553023354
13357,10812970002
13358,45802092196
13359,74158503
13360,49669131001
13361,24385058472
13362,13811052990
13363,23710022570
13364,8287126090
13365,39000610
13366,50458056101
13367,38779293401
13368,224180100
13369,69336081701
13370,51991030301
13371,15797018
13372,16714082501
13373,10135019501
13374,11017010140
13375,38779169304
13376,23360001110
13377,54569297100
13378,10370025411
13379,58016571301
13380,186115703
13381,50419017101
13382,55513009201
13383,10337090441
13384,10337055121
13385,65224020260
13386,10481300301
13387,11822315190
13388,53062001504
13389,10939006311
13390,64011016005
13391,35356082530
13392,74405801
13393,16729022850
13394,17478071010
13395,50428460450
13396,14654068805
13397,64938000901
13398,47469016032
13399,43000401
13400,89034410
13401,16714008701
13402,44087332201
13403,13668026699
13404,16714020801
13405,54569233000
13406,25010071015
13407,47679010113
13408,43797025409
13409,88057641
13410,68455010757
13411,55513036955
13412,23317011009
13413,256018401
13414,40985027175
13415,13925011601
13416,50242007501
13417,24591401
13418,10939008711
13419,13310010107
13420,54569429700
13421,58281056201
13422,51228000005
13423,66490024598
13424,50881001560
13425,68455011122
13426,10876080816
13427,67457024500
13428,43538022010
13429,11917011857
13430,27434000122
13431,43485010301
13432,63323072801
13433,69621081200
13434,21695089330
13435,67180040004
13436,61924012404
13437,10876032701
13438,256021201
13439,65804082
13440,42192070115
13441,42494034001
13442,17317010101
13443,11845015631
13444,71858015504
13445,17238019205
13446,56091002337
13447,52609000601
13448,39278042101
13449,11822035870
13450,37803164705
13451,66435010899
13452,54868469900
13453,58238022204
13454,17191000500
13455,10877065272
13456,47649010481
13457,536345101
13458,17205062601
13459,11917017198
13460,50428015015
13461,70362072201
13462,469068773
13463,66977045122
13464,52493000730
13465,43234011043
13466,54868571701
13467,43547040903
13468,74006328
13469,310460012
13470,17478089022
13471,38779110404
13472,24200005180
13473,24591800
13474,10337015380
13475,69101060008
13476,49735001490
13477,49230020915
13478,941067905
13479,50419052101
13480,50962022705
13481,10118086001
13482,44087201003
13483,13517013001
13484,16241033776
13485,10135058701
13486,38779017700
13487,59439017620
13488,63323045200
13489,42192011360
13490,54569146600
13491,10038005407
13492,52735052213
13493,70074000501
13494,51754200104
13495,51862037612
13496,41679064403
13497,766165820
13498,66594033316
13499,206241101
13500,61958170201
13501,43055610
13502,16500004404
13503,42858040745
13504,66220028708
13505,50419025401
13506,10038021010
13507,11788002901
13508,59088089300
13509,50000093580
13510,52817036410
13511,24987043500
13512,13811065710
13513,28785030020
13514,41163046868
13515,38472007500
13516,49884081501
13517,10148012560
13518,10876030001
13519,54198015908
13520,13533080012
13521,24200060404
13522,74695907
13523,68094075401
13524,59572050200
13525,132000114
13526,10517012210
13527,23900008908
13528,10481300501
13529,11822047279
13530,42546018530
13531,59011052330
13532,68455010764
13533,47854066920
13534,11086000501
13535,223108001
13536,10038037328
13537,15455002101
13538,65649000330
13539,23900001051
13540,17314423101
13541,58417010010
13542,10939021133
13543,19458701001
13544,55571003120
